,BOROUGH,NEIGHBORHOOD,BUILDING.CLASS.CATEGORY,ADDRESS,ZIP.CODE,LAND.SQUARE.FEET,SALE.PRICE,SALE.DATE,Latitude,Longtitude
2860,STATEN ISLAND,OAKWOOD,ONE FAMILY,52 FARRELL COURT,10306,2097.0,398000,2015-10-14,40.5659612433,-74.1277952912
2861,STATEN ISLAND,OAKWOOD,ONE FAMILY,103 CEDARVIEW AVENUE,10306,4000.0,415000,2015-10-26,40.56576885,-74.1282949949
2862,STATEN ISLAND,OAKWOOD,ONE FAMILY,126 CEDARVIEW AVENUE,10306,2000.0,398000,2015-12-04,40.56528495,-74.1275770944
2863,STATEN ISLAND,OAKWOOD,ONE FAMILY,8 PENN AVENUE,10306,2640.0,465000,2015-10-01,40.56708885,-74.1236
2864,STATEN ISLAND,OAKWOOD,ONE FAMILY,80 PETER AVENUE,10306,4520.0,542000,2016-06-29,40.5652258,-74.12203705
2865,STATEN ISLAND,OAKWOOD,ONE FAMILY,500 TYSENS LANE,10306,4600.0,485000,2015-10-13,40.5645067,-74.1178591628
2866,STATEN ISLAND,OAKWOOD,ONE FAMILY,683 CLAWSON STREET,10306,4500.0,550000,2015-11-19,40.5634478,-74.11964035
2867,STATEN ISLAND,OAKWOOD,ONE FAMILY,170 OAK AVENUE,10306,4367.0,542500,2016-05-03,40.56465605,-74.1231289458
2868,STATEN ISLAND,OAKWOOD,ONE FAMILY,40 TARRING STREET,10306,8000.0,715000,2016-08-18,40.56412525,-74.124281892
2869,STATEN ISLAND,OAKWOOD,ONE FAMILY,185 GUYON AVENUE,10306,6800.0,639889,2016-04-25,40.56298215,-74.1238868578
2870,STATEN ISLAND,OAKWOOD,ONE FAMILY,48 ELMIRA STREET,10306,5000.0,939134,2016-01-21,40.5627391,-74.1221616801
2871,STATEN ISLAND,OAKWOOD,ONE FAMILY,420 FLINT STREET,10306,5000.0,490000,2016-05-24,40.56283965,-74.120794537
2872,STATEN ISLAND,OAKWOOD,ONE FAMILY,451 PENDALE STREET,10306,7500.0,538000,2016-04-06,40.561521,-74.1204897078
2873,STATEN ISLAND,OAKWOOD,ONE FAMILY,48 WINDEMERE AVENUE,10306,2700.0,408320,2016-07-22,40.5642069,-74.1296587586
2874,STATEN ISLAND,OAKWOOD,ONE FAMILY,30 WINDEMERE AVENUE,10306,2700.0,450000,2016-07-12,40.564078,-74.1290919366
2875,STATEN ISLAND,OAKWOOD,ONE FAMILY,60 ACORN STREET,10306,5000.0,460000,2016-06-22,40.56351725,-74.1261394492
2876,STATEN ISLAND,OAKWOOD,ONE FAMILY,184 GUYON AVE,10306,4500.0,540000,2015-11-18,40.56257975,-74.1241236497
2877,STATEN ISLAND,OAKWOOD,ONE FAMILY,94 LEEDS STREET,10306,3700.0,578000,2016-04-27,40.5625585,-74.1247491993
2878,STATEN ISLAND,OAKWOOD,ONE FAMILY,113 ELMIRA STREET,10306,2700.0,544000,2016-08-15,40.5615741,-74.1239034
2879,STATEN ISLAND,OAKWOOD,ONE FAMILY,135 PLATT STREET,10306,3807.0,695287,2015-10-23,40.5618828605,-74.1261658173
2880,STATEN ISLAND,OAKWOOD,ONE FAMILY,224 MONTREAL AVENUE,10306,7000.0,350000,2015-12-22,40.56079875,-74.1287783
2881,STATEN ISLAND,OAKWOOD,ONE FAMILY,213 CURRIE AVENUE,10306,4040.0,555000,2016-05-20,40.5580301,-74.12803875
2882,STATEN ISLAND,OAKWOOD,ONE FAMILY,201 CURRIE AVENUE,10306,4275.0,680000,2016-06-06,40.5582898,-74.1283774592
2883,STATEN ISLAND,OAKWOOD,ONE FAMILY,177 CHESTERTON AVENUE,10306,5000.0,665000,2016-06-28,40.55925245,-74.1284521597
2884,STATEN ISLAND,OAKWOOD,ONE FAMILY,198 FAIRBANKS AVENUE,10306,4000.0,400000,2015-12-03,40.55932665,-74.1279343544
2885,STATEN ISLAND,OAKWOOD,ONE FAMILY,99 MALONE AVENUE,10306,4000.0,550000,2015-10-15,40.5605815,-74.1261871
2886,STATEN ISLAND,OAKWOOD,ONE FAMILY,136 CHAMPLAIN AVENUE,10306,4000.0,680000,2016-07-12,40.56004145,-74.1246967181
2887,STATEN ISLAND,OAKWOOD,TWO FAMILY,166 PETER AVENUE,10306,5708.0,715000,2015-11-16,40.5637632,-74.1195885385
2888,STATEN ISLAND,OAKWOOD,TWO FAMILY,202 PETER AVENUE,10306,4560.0,655000,2016-06-01,40.56308415,-74.118530639
2889,STATEN ISLAND,OAKWOOD,TWO FAMILY,190 CHESTERTON AVENUE,10306,5000.0,575000,2015-10-01,40.55869015,-74.1283918337
2890,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,415 OAK AVENUE,10306,2646.0,490000,2015-10-25,40.56122515,-74.1162183297
2891,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,368 PENN AVENUE,10306,4000.0,405000,2016-02-03,40.56091435,-74.1134652129
2892,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,331 PENN AVENUE,10306,7400.0,585000,2016-06-30,40.5617925,-74.1141365533
2893,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,507 FALCON AVENUE,10306,4000.0,535000,2016-04-18,40.5607157,-74.1165133103
2894,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,2982 HYLAN BOULEVARD,10306,1300.0,318000,2016-06-03,40.56064425,-74.1194310109
2895,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,2974 HYLAN BOULEVARD,10306,3090.0,320000,2015-10-07,40.5608017,-74.1192406531
2896,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,431 MEDINA STREET,10306,2375.0,383000,2016-02-16,40.560774,-74.118842
2897,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,518 FALCON AVENUE,10306,5000.0,300000,2016-05-31,40.56016975,-74.1164361666
2898,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,408 LYNN STREET,10306,3700.0,512500,2016-06-20,40.5599283,-74.1155049562
2899,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,409 ISABELLA AVENUE,10306,4500.0,405000,2016-06-08,40.5589779,-74.1149201021
2900,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,429 ISABELLA AVENUE,10306,5000.0,359000,2016-03-28,40.55853795,-74.11416525
2901,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,402 RIGA STREET,10306,4500.0,550000,2016-06-30,40.5591869,-74.1138822566
2902,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,407 STONEHAM STREET,10306,4100.0,405000,2016-04-27,40.5586645,-74.113662625
2903,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,411 STONEHAM STREET,10306,4100.0,412500,2015-12-31,40.5586155,-74.113716375
2904,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,449 LYNN STREET,10306,5000.0,315000,2015-12-07,40.55922315,-74.1168631149
2905,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,405 GUYON AVENUE,10306,10000.0,690000,2016-03-29,40.5580715,-74.1156904172
2906,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,415 GUYON AVENUE,10306,5000.0,340500,2016-06-27,40.55774485,-74.1152540965
2907,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,449 STONEHAM STREET,10306,5000.0,363855,2016-07-15,40.5580028438,-74.1143768125
2908,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,448 STONEHAM STREET,10306,3600.0,340000,2016-05-24,40.5580160127,-74.1140867595
2909,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,376 GUYON AVENUE,10306,4274.0,640000,2016-01-12,40.55829495,-74.1170394197
2910,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,543 RIGA STREET,10306,2500.0,370000,2016-06-29,40.5564491,-74.1174422787
2911,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,530 AMHERST AVENUE,10306,2500.0,380000,2016-04-21,40.55669625,-74.1177655
2912,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,32 AVISTON STREET,10306,1667.0,425000,2016-01-07,40.55751895,-74.1205114374
2913,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,42 AVISTON STREET,10306,3145.0,445000,2016-05-25,40.55738405,-74.1202599132
2914,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,133 DUGDALE STREET,10306,3000.0,489847,2016-08-12,40.55519245,-74.1181639182
2915,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,395 FAIRBANKS AVENUE,10306,2040.0,525836,2016-03-17,40.5560514,-74.1219831657
2916,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,137 BROOK AVENUE,10306,2400.0,460000,2016-08-04,40.55655635,-74.1215137858
2917,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,523 MERKEL PLACE,10306,2500.0,517000,2016-07-19,40.554214,-74.1187036621
2918,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,264 CHESTERTON AVENUE,10306,4080.0,540000,2016-02-16,40.5573774,-74.1263431105
2919,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,273 CHESTERTON AVENUE,10306,4000.0,446500,2016-07-29,40.55752115,-74.1258060009
2920,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,265 CHESTERTON AVENUE,10306,4000.0,420000,2015-11-04,40.55764365,-74.1260243963
2921,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,264 FAIRBANKS AVENUE,10306,3900.0,400000,2016-06-28,40.55806215,-74.1259551618
2922,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,308 CHESTERTON AVENUE,10306,2912.0,430000,2016-07-01,40.55664185,-74.12517055
2923,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,328 CHESTERTON AVENUE,10306,2520.0,355000,2016-08-30,40.55635425,-74.124719284
2924,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,313 CHESTERTON AVENUE,10306,2300.0,380000,2016-06-30,40.55683785,-74.1247408162
2925,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,420 MONTREAL AVENUE,10306,2342.0,405000,2016-05-13,40.55720605,-74.1231631821
2926,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,58 BROOK AVENUE,10306,1980.0,412500,2015-10-13,40.5584926,-74.1222656535
2927,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,47 DELWIT AVENUE,10306,2400.0,426555,2016-01-19,40.55350215,-74.1185506
2928,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,46 DELWIT AVENUE,10306,2250.0,454086,2016-02-23,40.5530029,-74.1183716
2929,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,520 MERKEL PLACE,10306,1962.0,434720,2016-02-23,40.5539356,-74.1182889
2930,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,546 MERKEL PLACE,10306,4000.0,686813,2016-04-27,40.55441,-74.1178750855
2931,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,467 PROMENADE AVENUE,10306,1260.0,418000,2015-12-01,40.55693755,-74.1144734523
2932,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,502 MILL ROAD,10306,1890.0,390000,2016-04-27,40.55672195,-74.1152066665
2933,STATEN ISLAND,OAKWOOD-BEACH,ONE FAMILY,106 TARLTON STREET,10306,2000.0,447329,2016-05-24,40.55132745,-74.1143144212
2934,STATEN ISLAND,OAKWOOD-BEACH,TWO FAMILY,406 TARRYTOWN AVENUE,10306,5500.0,569000,2016-03-01,40.5608631,-74.1169173
2935,STATEN ISLAND,OAKWOOD-BEACH,TWO FAMILY,336 GUYON AVENUE,10306,5100.0,372000,2015-10-22,40.5592095,-74.1185122998
2936,STATEN ISLAND,OAKWOOD-BEACH,TWO FAMILY,161 MALONE AVENUE,10306,2300.0,535000,2015-12-11,40.559165,-74.12397265
2937,STATEN ISLAND,OAKWOOD-BEACH,TWO FAMILY,119 GRAYSON STREET,10306,6966.0,530500,2016-02-16,40.55532695,-74.123840386
2938,STATEN ISLAND,OAKWOOD-BEACH,TWO FAMILY,570 PENDALE STREET,10306,4100.0,607000,2016-06-15,40.55880215,-74.12269625
2939,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,55 SHERWOOD AVENUE,10309,12375.0,320000,2016-03-21,40.51609125,-74.2098858586
2940,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,31 PALMIERI LANE,10309,7145.0,1055000,2016-02-24,40.5158064,-74.2085614
2941,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,15 CAROLYN COURT,10309,9954.0,1475000,2016-09-07,40.5162197,-74.2081068168
2942,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,196 WOODVALE AVENUE,10309,2860.0,529900,2016-05-19,40.5195021,-74.2091984438
2943,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,236 WOODVALE AVENUE,10309,14560.0,738000,2016-02-05,40.51849795,-74.2087113623
2944,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,396 KENNETH PLACE,10309,4256.0,495000,2015-11-30,40.51861515,-74.2103550822
2945,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,153 SHARROTT AVENUE,10309,4800.0,445000,2016-04-28,40.51988125,-74.2129002683
2946,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,71 SOUTH GOFF AVENUE,10309,11880.0,935000,2015-12-15,40.52188665,-74.211306759
2947,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,6204 AMBOY ROAD,10309,9588.0,720000,2016-01-27,40.52399875,-74.212897522
2948,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,98 LATOURETTE STREET,10309,3580.0,630000,2016-03-03,40.522138,-74.2125605
2949,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,24 STATION AVENUE,10309,4240.0,465000,2016-08-19,40.5229567,-74.2172288938
2950,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,12 STATION AVENUE,10309,2127.0,414525,2015-10-06,40.52291135,-74.21689205
2951,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,190 STATION AVENUE,10309,,865411,2016-08-18,40.5227857857,-74.2204506429
2952,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,56 CRANBERRY COURT,10309,1666.0,378000,2016-06-28,40.523265,-74.2151101
2953,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,28 CRANBERRY COURT,10309,1488.0,365000,2016-02-11,40.52320475,-74.2144394452
2954,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,32 CRANBERRY COURT,10309,2139.0,419000,2016-02-01,40.52318925,-74.214559983
2955,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,6600 HYLAN BOULEVARD,10309,11615.0,400000,2016-07-27,40.50834235,-74.2234636314
2956,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,138 CAMDEN AVENUE,10309,2400.0,489000,2015-11-06,40.50856985,-74.2288268
2957,STATEN ISLAND,PLEASANTPLAINS,ONE FAMILY,163 CAMDEN AVENUE,10309,2500.0,494000,2016-07-29,40.508818,-74.2297009081
2958,STATEN ISLAND,PLEASANTPLAINS,TWO FAMILY,296 WOODVALE AVENUE,10309,6360.0,927000,2015-12-29,40.516996,-74.2079341336
2959,STATEN ISLAND,PLEASANTPLAINS,TWO FAMILY,68 ELDER AVENUE,10309,5192.0,925000,2016-02-19,40.51923175,-74.2101075972
2960,STATEN ISLAND,PLEASANTPLAINS,TWO FAMILY,75 CORDELIA AVENUE,10309,10000.0,965000,2015-10-30,40.51960125,-74.2116841548
2961,STATEN ISLAND,PLEASANTPLAINS,TWO FAMILY,72 CORDELIA AVENUE,10309,9120.0,940000,2016-03-30,40.5195535,-74.2121623
2962,STATEN ISLAND,PLEASANTPLAINS,TWO FAMILY,117 LATOURETTE STREET,10309,5088.0,693350,2016-07-14,40.5214149,-74.2131243256
2963,STATEN ISLAND,PLEASANTPLAINS,TWO FAMILY,6172 AMBOY ROAD,10309,8348.0,685000,2016-02-08,40.5241208,-74.2122165856
2964,STATEN ISLAND,PLEASANTPLAINS,TWO FAMILY,28 LATOURETTE STREET,10309,10189.0,418000,2016-04-01,40.521444,-74.21075455
2965,STATEN ISLAND,PLEASANTPLAINS,TWO FAMILY,23 PLEASANT PLAINS AVE,10309,10726.0,847000,2016-03-03,40.524167,-74.2166488524
2966,STATEN ISLAND,PLEASANTPLAINS,TWO FAMILY,175 PLEASANT PLAINS AVE,10309,6131.0,941881,2015-11-16,40.523638404,-74.2218677576
2967,STATEN ISLAND,PLEASANTPLAINS,TWO FAMILY,181 PLEASANT PLAINS AVE,10309,6000.0,946972,2016-05-03,40.5236437071,-74.2217775758
2968,STATEN ISLAND,PLEASANTPLAINS,TWO FAMILY,39 STATION AVENUE,10309,5821.0,906242,2015-11-06,40.5232397,-74.2177942442
2969,STATEN ISLAND,PLEASANTPLAINS,TWO FAMILY,10 CANTERBURY COURT,10309,7700.0,997000,2016-02-10,40.52271325,-74.2199450018
2970,STATEN ISLAND,PLEASANTPLAINS,TWO FAMILY,18 SAVO LOOP,10309,8400.0,803399,2016-07-15,40.5224598333,-74.222879
2971,STATEN ISLAND,PLEASANTPLAINS,TWO FAMILY,6795 HYLAN BOULEVARD,10309,6193.0,1100000,2016-02-12,40.50802995,-74.229854
2972,STATEN ISLAND,PLEASANTPLAINS,TWO FAMILY,146 BARTOW AVENUE,10309,3000.0,529000,2015-12-03,40.509114,-74.2297213776
2973,STATEN ISLAND,PORTIVORY,ONE FAMILY,22 ARLINGTON AVENUE,10303,2997.0,195000,2015-12-04,40.6400533,-74.1676577719
2974,STATEN ISLAND,PORTIVORY,ONE FAMILY,14 NORTHFIELD COURT,10303,3036.0,250000,2015-10-28,40.6407748,-74.1686854
2975,STATEN ISLAND,PORTIVORY,ONE FAMILY,22 NORTHFIELD COURT,10303,1274.0,261000,2016-07-13,40.6406157,-74.1687259499
2976,STATEN ISLAND,PORTIVORY,ONE FAMILY,32 NORTHFIELD COURT,10303,1274.0,241350,2016-07-12,40.64042365,-74.1687412999
2977,STATEN ISLAND,PORTIVORY,ONE FAMILY,25 BAILEY PLACE,10303,2800.0,329000,2016-07-29,40.6389622,-74.1691459992
2978,STATEN ISLAND,PORTIVORY,ONE FAMILY,31 FANCHER PLACE,10303,2506.0,145000,2016-04-18,40.63824955,-74.1693802751
2979,STATEN ISLAND,PORTIVORY,ONE FAMILY,28 BETTY COURT,10303,700.0,168000,2016-06-29,40.64055705,-74.1693185
2980,STATEN ISLAND,PORTIVORY,ONE FAMILY,23 BETTY COURT,10303,689.0,182500,2015-10-07,40.6406383,-74.16902505
2981,STATEN ISLAND,PORTIVORY,ONE FAMILY,20 BENJAMIN PLACE,10303,5000.0,130000,2016-02-23,40.6371932,-74.1690063461
2982,STATEN ISLAND,PORTIVORY,ONE FAMILY,151 ARLINGTON PLACE,10303,3960.0,245000,2015-12-02,40.6360896,-74.1687153254
2983,STATEN ISLAND,PORTIVORY,ONE FAMILY,22 HOLLAND AVENUE,10303,1610.0,249100,2016-06-30,40.6398461,-74.17153465
2984,STATEN ISLAND,PORTIVORY,ONE FAMILY,92 HOLLAND AVENUE,10303,2425.0,75000,2016-03-28,40.6379081,-74.1715161
2985,STATEN ISLAND,PORTIVORY,ONE FAMILY,152 HOLLAND AVENUE,10303,2002.0,250000,2016-03-08,40.63637125,-74.1714369
2986,STATEN ISLAND,PORTIVORY,ONE FAMILY,162 HOLLAND AVENUE,10303,1958.0,235000,2016-01-15,40.63604245,-74.1714315505
2987,STATEN ISLAND,PORTIVORY,TWO FAMILY,83 ARLINGTON AVENUE,10303,5290.0,514000,2016-01-05,40.6383314167,-74.16730895
2988,STATEN ISLAND,PORTIVORY,TWO FAMILY,73B ARLINGTON AVENUE,10303,2035.0,220000,2016-05-09,40.6385053,-74.1670475991
2989,STATEN ISLAND,PORTIVORY,TWO FAMILY,104 SOUTH AVENUE,10303,2100.0,305000,2016-05-19,40.63745455,-74.1664508
2990,STATEN ISLAND,PORTIVORY,TWO FAMILY,101 NORTHFIELD AVENUE,10303,3570.0,489000,2016-01-26,40.628424,-74.1686409
2991,STATEN ISLAND,PORTIVORY,TWO FAMILY,154 ARLINGTON AVENUE,10303,4200.0,335000,2015-10-19,40.6364048,-74.16776805
2992,STATEN ISLAND,PORTIVORY,TWO FAMILY,19 HOLLAND AVENUE,10303,3036.0,167310,2016-07-25,40.6399562,-74.1711146741
2993,STATEN ISLAND,PORTIVORY,TWO FAMILY,11 FANCHER PLACE,10303,3585.0,496860,2016-01-05,40.6380819796,-74.168436
2994,STATEN ISLAND,PORTIVORY,TWO FAMILY,15 FANCHER PLACE,10303,3592.0,496860,2015-12-23,40.6380855714,-74.168472
2995,STATEN ISLAND,PORTIVORY,TWO FAMILY,27 BENJAMIN PLACE,10303,5000.0,142000,2016-04-28,40.63758885,-74.1692932548
2996,STATEN ISLAND,PORTIVORY,TWO FAMILY,240 POND WAY,10303,1365.0,253192,2016-04-05,40.6356705,-74.1683493
2997,STATEN ISLAND,PORTIVORY,TWO FAMILY,182 POND WAY,10303,1500.0,305000,2016-03-23,40.6347307,-74.168381026
2998,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,96 PARK AVENUE,10302,5250.0,260000,2016-01-08,40.63823985,-74.1319751732
2999,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,72 HEBERTON AVENUE,10302,1215.0,216000,2016-05-20,40.6381898,-74.1305576436
3000,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,5 AVENUE B,10302,1775.0,55000,2015-11-24,40.6375332,-74.1294537504
3001,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,40 BENNETT STREET,10302,1050.0,256250,2016-05-23,40.63700395,-74.1300725
3002,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,10 BENNETT STREET,10302,989.0,50000,2016-03-30,40.63696325,-74.129078275
3003,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,11 PALMER AVENUE,10302,3742.0,324460,2015-10-16,40.6309263,-74.1318823762
3004,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,49 ANDERSON AVENUE,10302,4154.0,390000,2016-08-05,40.6339799,-74.1321005
3005,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,297 PORT RICHMOND AVENUE,10302,1800.0,475000,2016-05-26,40.63400535,-74.1358257484
3006,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,314 HEBERTON AVENUE,10302,2995.0,399000,2016-05-24,40.63351445,-74.1338456439
3007,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,350 HEBERTON AVENUE,10302,2500.0,390000,2016-08-10,40.6325792,-74.13452
3008,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,40 CORTLANDT STREET,10302,2500.0,175000,2016-06-30,40.6304229,-74.1320940023
3009,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,92 CORTLANDT STREET,10302,2500.0,456300,2016-08-10,40.6293811,-74.1333568509
3010,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,106 LEXINGTON AVENUE,10302,2500.0,415000,2016-07-14,40.62904965,-74.1349676037
3011,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,106 LEXINGTON AVENUE,10302,2500.0,245000,2016-01-26,40.62904965,-74.1349676037
3012,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,134 LEXINGTON AVENUE,10302,3162.0,388000,2016-08-11,40.6284456,-74.1356987
3013,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,421 HEBERTON AVENUE,10302,6150.0,380000,2016-07-06,40.63102025,-74.1353738232
3014,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,40 HATFIELD PLACE,10302,2500.0,359000,2015-10-21,40.6321046,-74.136350246
3015,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,40 CLINTON PLACE,10302,8700.0,370000,2016-05-17,40.6315579,-74.1370414969
3016,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,49 HOMESTEAD AVENUE,10302,3000.0,375000,2016-02-03,40.63145215,-74.1377230639
3017,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,21 RAINBOW AVENUE,10302,3000.0,334150,2015-11-24,40.6304331,-74.13740845
3018,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,22 RAINBOW AVENUE,10302,4050.0,290000,2015-10-14,40.63019325,-74.1378047973
3019,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,28 CORNELL STREET,10302,4760.0,370000,2016-02-16,40.6268981,-74.1373118
3020,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,192 LEXINGTON AVENUE,10302,2856.0,370000,2016-05-04,40.62757115,-74.1370627266
3021,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,19 BORG COURT,10302,7200.0,525000,2016-02-18,40.62747045,-74.136071062
3022,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,297 DECKER AVENUE,10302,5000.0,315000,2016-01-15,40.62624745,-74.1393245506
3023,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,9 LA GRANGE PLACE,10302,2500.0,444000,2015-11-03,40.629351,-74.138904
3024,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,192 CATHERINE STREET,10302,5000.0,369500,2015-11-09,40.6296819,-74.1386197509
3025,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,29 BEEKMAN STREET,10302,2820.0,318000,2015-10-03,40.6285153,-74.1388524433
3026,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,218 DECKER AVENUE,10302,2800.0,390000,2016-06-29,40.6279215,-74.1379673082
3027,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,230 DECKER AVENUE,10302,5000.0,397000,2016-03-29,40.6277894,-74.1382662584
3028,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,62 ORANGE AVENUE,10302,3675.0,340000,2016-06-29,40.6278643,-74.1411698095
3029,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,310 DECKER AVE,10302,3100.0,425000,2015-11-02,40.6261114,-74.1401970952
3030,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,344 DECKER AVENUE,10302,3424.0,270000,2016-07-14,40.6254958,-74.1409229921
3031,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,2150 RICHMOND TERRACE,10302,5000.0,110000,2016-03-14,40.64005665,-74.1349266803
3032,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,12 MAPLE AVENUE,10302,3450.0,340000,2016-02-26,40.6399526,-74.1340352497
3033,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,26 KIRKLAND COURT,10302,1300.0,296125,2016-04-29,40.639781,-74.135645282
3034,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,30 HARRISON AVENUE,10302,2500.0,222200,2016-01-15,40.63658455,-74.1355923663
3035,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,111 TREADWELL AVENUE,10302,3774.0,200000,2016-08-01,40.637431,-74.1379008436
3036,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,2288 RICHMOND TERRACE,10302,7252.0,375000,2015-12-02,40.6393906,-74.1386810083
3037,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,28 TREADWELL AVENUE,10302,4100.0,265000,2016-03-24,40.63914705,-74.137932171
3038,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,28 TREADWELL AVENUE,10302,4100.0,165000,2015-11-03,40.63914705,-74.137932171
3039,STATEN ISLAND,PORTRICHMOND,ONE FAMILY,8 PORT LANE,10302,1610.0,315000,2015-11-16,40.63944895,-74.13834695
